rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,train/approx_kl,train/explained_variance,train/entropy_loss,train/loss,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/value_loss,phase,phase_learning_rate_start,phase_learning_rate_end
256.0,0.0,1031,242,249856,122,-2.71,0.0,0.5980184674263,-5.325964989424392e-05,0.0086429193615913,0.2,1.4551915228366852e-10,0.0,1210.0,0.0002380479999999,0.0427020043774973,1,0.0003,5e-05
256.0,0.0,1040,242,251904,123,-2.85,0.0,0.3542144894599914,-4.964114536960551e-05,0.0388999544084072,0.2,-2.2002495825290682e-09,0.0,1220.0,0.0002375359999999,0.0377710614231546,1,0.0003,5e-05
256.0,0.0,1049,242,253952,124,-3.03,0.0,0.2812632918357849,-4.978296151421091e-05,0.0904968231916427,0.2,-2.2118911147117614e-10,0.0,1230.0,0.0002370239999999,0.1359479907085187,1,0.0003,5e-05
256.0,0.0,1058,241,256000,125,-2.97,0.0,0.2054418921470642,-4.820291369469487e-05,0.0094294119626283,0.2,1.0652001947164536e-09,0.0,1240.0,0.0002365119999999,0.2664176891092211,1,0.0003,5e-05
256.0,0.0,1067,241,258048,126,-2.87,0.0,0.6957217454910278,-8.106317754936754e-05,0.0002665305510163,0.2,-6.289919838309287e-08,0.0,1250.0,0.0002359999999999,0.0150680644390376,1,0.0003,5e-05
256.0,0.0,1075,241,260096,127,-2.79,0.0,0.1180253028869628,-4.794562678398506e-05,0.1302109658718109,0.2,-1.0710209608078e-09,0.0,1260.0,0.0002354879999999,0.2605037585948594,1,0.0003,5e-05
256.0,0.0,1084,241,262144,128,-2.81,0.0,0.7008548974990845,-4.838868826482212e-05,0.013403215445578,0.2,1.2805685400962828e-10,0.0,1270.0,0.0002349759999999,0.0179706650042135,1,0.0003,5e-05
256.0,0.0,1093,241,264192,129,-2.61,0.0,0.7777337431907654,-4.848294265684672e-05,0.009016185067594,0.2,2.6193447411060333e-10,0.0,1280.0,0.0002344639999999,0.0191815283720643,1,0.0003,5e-05
256.0,0.0,1102,241,266240,130,-2.54,0.0,0.3109614253044128,-5.350603441911517e-05,0.0198016017675399,0.2,-1.3969838619232175e-10,0.0,1290.0,0.0002339519999999,0.0476364090236529,1,0.0003,5e-05
256.0,0.0,1110,241,268288,131,-2.5,0.0,0.5845726728439331,-4.838347854274616e-05,0.0223630312830209,0.2,-5.5122654885053645e-09,0.0,1300.0,0.0002334399999999,0.0349341266548435,1,0.0003,5e-05
256.0,0.0,1119,241,270336,132,-2.56,0.0,0.5422059297561646,-5.078888079879107e-05,0.002494697459042,0.2,-3.5506673157215123e-09,0.0,1310.0,0.0002329279999999,0.0426829361938871,1,0.0003,5e-05
256.0,0.0,1128,241,272384,133,-2.46,0.0,0.5459202527999878,-5.510775495167763e-05,0.007665678858757,0.2,-1.4726538211107254e-08,0.0,1320.0,0.0002324159999999,0.0473290174137218,1,0.0003,5e-05
256.0,0.0,1136,241,274432,134,-2.72,0.0,0.271352469921112,-5.5628480185987425e-05,0.0014180922880768,0.2,-3.4668482840061196e-08,0.0,1330.0,0.0002319039999999,0.0464352650633372,1,0.0003,5e-05
256.0,0.0,1145,241,276480,135,-2.82,0.0,0.1843122839927673,-5.313043034220755e-05,0.0790453478693962,0.2,-2.037268131971359e-10,0.0,1340.0,0.0002313919999999,0.3923103593755513,1,0.0003,5e-05
256.0,0.0,1154,241,278528,136,-2.7,0.0,0.4764719009399414,-5.645611754516722e-05,0.0561314187943935,0.2,-4.94765117764473e-10,0.0,1350.0,0.0002308799999999,0.1288643380161374,1,0.0003,5e-05
256.0,0.0,1163,241,280576,137,-2.52,0.0,0.853003978729248,-5.1949080125268664e-05,0.0073569351807236,0.2,-4.9243681132793427e-08,0.0,1360.0,0.0002303679999999,0.0310707285083481,1,0.0003,5e-05
256.0,0.0,1172,240,282624,138,-2.6,0.0,0.576862096786499,-5.075051167295897e-05,0.0063327020034193,0.2,2.9918737709522246e-09,0.0,1370.0,0.000229856,0.1140964281541528,1,0.0003,5e-05
256.0,0.0,1181,240,284672,139,-2.62,0.0,0.4511104822158813,-5.2396428372958326e-05,0.0527995899319648,0.2,3.8999132812023164e-10,0.0,1380.0,0.0002293439999999,0.0805032710242812,1,0.0003,5e-05
256.0,0.0,1190,240,286720,140,-2.72,0.0,0.2678948640823364,-5.146324874658603e-05,0.0299623496830463,0.2,-1.362059265375137e-09,0.0,1390.0,0.0002288319999999,0.1365029774053255,1,0.0003,5e-05
256.0,0.0,1198,240,288768,141,-2.96,0.0,0.5205543041229248,-5.200255886848026e-05,0.0692849829792976,0.2,-2.537854015827179e-09,0.0,1400.0,0.0002283199999999,0.0554487231915118,1,0.0003,5e-05
256.0,0.0,1207,240,290816,142,-3.18,0.0,0.0984423160552978,-6.010511501699512e-05,0.281046450138092,0.2,-1.3329554349184035e-09,0.0,1410.0,0.0002278079999999,0.431364136794582,1,0.0003,5e-05
256.0,0.0,1216,240,292864,143,-3.06,0.0,0.23843914270401,-5.183473999750277e-05,0.1829691380262375,0.2,-1.0186340659856794e-09,0.0,1420.0,0.0002272959999999,0.2992188695352524,1,0.0003,5e-05
256.0,0.0,1224,240,294912,144,-2.98,0.0,0.8993469476699829,-5.416889812295267e-05,0.0223914645612239,0.2,3.201421350240707e-09,0.0,1430.0,0.0002267839999999,0.0097602954803733,1,0.0003,5e-05
256.0,0.0,1233,240,296960,145,-3.06,0.0,0.86650550365448,-5.1677811552508504e-05,0.0177785567939281,0.2,5.832407623529434e-09,0.0,1440.0,0.0002262719999999,0.0143424673296976,1,0.0003,5e-05
256.0,0.0,1242,240,299008,146,-2.94,0.0,0.7349258065223694,-5.198196545279643e-05,0.0131616042926907,0.2,-5.238689482212067e-10,0.0,1450.0,0.0002257599999999,0.0625987791849183,1,0.0003,5e-05
256.0,0.0,1250,240,301056,147,-2.84,0.0,0.6489003896713257,-5.302211106936738e-05,0.0006083195330575,0.2,-9.522773325443267e-09,0.0,1460.0,0.0002252479999999,0.0592720924134482,1,0.0003,5e-05
256.0,0.0,1259,240,303104,148,-2.9,0.0,0.1953873634338379,-5.732226813961461e-05,0.1128225401043891,0.2,2.6193447411060333e-10,0.0,1470.0,0.0002247359999999,0.1935667497804388,1,0.0003,5e-05
256.0,0.0,1267,240,305152,149,-3.0,0.0,0.1642019152641296,-5.40519370133552e-05,0.0230462215840816,0.2,-4.039611667394638e-09,0.0,1480.0,0.0002242239999999,0.0807843229005811,1,0.0003,5e-05
256.0,0.0,1276,240,307200,150,-3.06,0.0,0.5544010400772095,-5.58854059818259e-05,0.0178626682609319,0.2,-2.2293534129858015e-09,0.0,1490.0,0.0002237119999999,0.1054450360476039,1,0.0003,5e-05
256.0,0.0,1285,240,309248,151,-2.96,0.0,0.6711675524711609,-5.296759300108533e-05,0.0221737790852785,0.2,4.470348358154297e-09,0.0,1500.0,0.0002231999999999,0.0744942166988039,1,0.0003,5e-05
256.0,0.0,1293,240,311296,152,-2.84,0.0,0.258691668510437,-5.206712185099605e-05,0.0550861209630966,0.2,2.1245796233415604e-09,0.0,1510.0,0.0002226879999999,0.0505152168399945,1,0.0003,5e-05
256.0,0.0,1302,240,313344,153,-2.78,0.0,0.8674158453941345,-5.761553711636225e-05,0.000938813551329,0.2,4.18804120272398e-09,0.0,1520.0,0.0002221759999999,0.0175949649383255,1,0.0003,5e-05
256.0,0.0,1311,240,315392,154,-2.68,0.0,0.3559030294418335,-5.7983933038485703e-05,0.1585480272769928,0.2,-1.7811544239521025e-09,0.0,1530.0,0.0002216639999999,0.2099718495388515,1,0.0003,5e-05
256.0,0.0,1321,240,317440,155,-2.7,0.0,0.6098021864891052,-5.479957981151529e-05,0.0360664762556552,0.2,-1.4551915228366852e-10,0.0,1540.0,0.0002211519999999,0.1345525057753548,1,0.0003,5e-05
256.0,0.0,1329,240,319488,156,-2.92,0.0,0.4886201024055481,-6.079159397813783e-05,0.2620009481906891,0.2,-7.450580596923829e-10,0.0,1550.0,0.0002206399999999,0.2397395233332645,1,0.0003,5e-05
256.0,0.0,1338,240,321536,157,-2.92,0.0,0.3033671379089355,-5.536990584005252e-05,0.0087165478616952,0.2,-6.868503987789153e-10,0.0,1560.0,0.0002201279999999,0.1660729199298657,1,0.0003,5e-05
256.0,0.0,1346,240,323584,158,-2.96,0.0,0.4380012154579162,-5.470071419040323e-05,0.0843171775341034,0.2,-1.1175870895385742e-09,0.0,1570.0,0.0002196159999999,0.1203537889639847,1,0.0003,5e-05
256.0,0.0,1355,240,325632,159,-3.02,0.0,0.5359313488006592,-5.6397468824798125e-05,0.0596578679978847,0.2,5.064066499471664e-09,0.0,1580.0,0.0002191039999999,0.0876489190733991,1,0.0003,5e-05
256.0,0.0,1363,240,327680,160,-3.06,0.0,0.7045953273773193,-5.851776413692278e-05,0.1299088597297668,0.2,-1.955777406692505e-09,0.0,1590.0,0.0002185919999999,0.0716052120245876,1,0.0003,5e-05
256.0,0.0,1372,240,329728,161,-2.84,0.0,0.7787556648254395,-6.010718861944042e-05,0.0903334394097328,0.2,-1.6938429325819014e-09,0.0,1600.0,0.0002180799999999,0.0783641204849118,1,0.0003,5e-05
256.0,0.0,1381,240,331776,162,-2.84,0.0,0.9424938559532166,-5.600370818683587e-05,0.0032704826444387,0.2,3.044260665774345e-09,0.0,1610.0,0.0002175679999999,0.0092180757594178,1,0.0003,5e-05
256.0,0.0,1390,240,333824,163,-2.78,0.0,0.7617464065551758,-6.0851847956655546e-05,0.0091507453471422,0.2,-5.107722245156765e-09,0.0,1620.0,0.0002170559999999,0.0612130128603894,1,0.0003,5e-05
256.0,0.0,1400,239,335872,164,-2.84,0.0,0.9169214367866516,-5.75607262817357e-05,0.00479765702039,0.2,-7.817288860678673e-09,0.0,1630.0,0.0002165439999999,0.0082069742929888,1,0.0003,5e-05
256.0,0.0,1409,239,337920,165,-2.84,0.0,0.8391309976577759,-6.970391623326578e-05,0.00728490203619,0.2,-4.866160452365875e-09,0.0,1640.0,0.0002160319999999,0.0236835121264448,1,0.0003,5e-05
256.0,0.0,1417,239,339968,166,-2.8,0.0,0.436994194984436,-5.928098448748642e-05,0.0008350614807568,0.2,-3.058812581002712e-08,0.0,1650.0,0.0002155199999999,0.0457524371187901,1,0.0003,5e-05
256.0,0.0,1426,239,342016,167,-2.84,0.0,0.2722936868667602,-5.804591382911895e-05,0.1282785534858703,0.2,7.508788257837296e-10,0.0,1660.0,0.0002150079999999,0.1942583420895971,1,0.0003,5e-05
256.0,0.0,1435,239,344064,168,-2.74,0.0,0.554394006729126,-5.698233471775893e-05,0.0041098524816334,0.2,7.217749953269959e-10,0.0,1670.0,0.0002144959999999,0.1231843072309857,1,0.0003,5e-05
256.0,0.0,1443,239,346112,169,-2.92,0.0,0.5411063432693481,-6.300879922491732e-05,0.0257489085197448,0.2,-5.7334545999765404e-09,0.0,1680.0,0.000213984,0.0783107061230111,1,0.0003,5e-05
256.0,0.0,1452,239,348160,170,-2.82,0.0,0.4011932015419006,-6.132698963483563e-05,0.0858793705701828,0.2,-1.9208528101444243e-10,0.0,1690.0,0.0002134719999999,0.2283913357881829,1,0.0003,5e-05
256.0,0.0,1461,239,350208,171,-2.78,0.0,0.7942748069763184,-6.059824431758898e-05,0.0087658055126667,0.2,-3.466266207396984e-09,0.0,1700.0,0.0002129599999999,0.0319819180327613,1,0.0003,5e-05
256.0,0.0,1470,239,352256,172,-2.8,0.0,0.8197231292724609,-6.197101110956282e-05,0.000446605408797,0.2,-4.3946783989667886e-10,0.0,1710.0,0.0002124479999999,0.0136437679517257,1,0.0003,5e-05
256.0,0.0,1478,239,354304,173,-2.84,0.0,0.5236910581588745,-7.351826461672317e-05,0.0662026107311248,0.2,8.032657206058503e-10,0.0,1720.0,0.0002119359999999,0.1890072391601279,1,0.0003,5e-05
256.0,0.0,1487,239,356352,174,-2.82,0.0,0.6821454763412476,-6.165468485050952e-05,0.0118568856269121,0.2,5.471520125865935e-10,0.0,1730.0,0.000211424,0.1049308124522212,1,0.0003,5e-05
256.0,0.0,1496,239,358400,175,-2.76,0.0,0.7398585081100464,-6.172670173327788e-05,0.0124694434925913,0.2,-4.9115624278783796e-08,0.0,1740.0,0.0002109119999999,0.0584432345829554,1,0.0003,5e-05
256.0,0.0,1505,239,360448,176,-2.8,0.0,0.91407972574234,-6.185367037687683e-05,0.0023492868058383,0.2,4.307366907596588e-10,0.0,1750.0,0.0002103999999999,0.013053764039796,1,0.0003,5e-05
256.0,0.0,1513,239,362496,177,-2.98,0.0,0.667497992515564,-6.251730283111102e-05,0.0249832104891538,0.2,2.342858351767063e-10,0.0,1760.0,0.0002098879999999,0.0211781000791233,1,0.0003,5e-05
256.0,0.0,1522,239,364544,178,-2.88,0.0,0.2984310388565063,-6.127338110673008e-05,0.0381373316049575,0.2,7.683411240577696e-10,0.0,1770.0,0.0002093759999999,0.2500624374835752,1,0.0003,5e-05
256.0,0.0,1531,239,366592,179,-2.8,0.0,0.6743531823158264,-6.32072304142639e-05,0.0019439789466559,0.2,8.731149137020109e-12,0.0,1780.0,0.0002088639999999,0.0367915996190276,1,0.0003,5e-05
256.0,0.0,1540,239,368640,180,-2.74,0.0,0.7893005609512329,-6.486556130766986e-05,0.0367765091359615,0.2,-5.040783435106277e-09,0.0,1790.0,0.0002083519999999,0.028361479864543,1,0.0003,5e-05
256.0,0.0,1549,239,370688,181,-2.62,0.0,0.7551703453063965,-6.984611236475758e-05,0.0238944552838802,0.2,1.6065314412117003e-09,0.0,1800.0,0.0002078399999999,0.0441772064838005,1,0.0003,5e-05
256.0,0.0,1558,239,372736,182,-2.48,0.0,0.8140902519226074,-6.271171832850087e-05,0.0254663657397031,0.2,6.366753950715066e-08,0.0,1810.0,0.0002073279999999,0.0277500964970386,1,0.0003,5e-05
256.0,0.0,1567,239,374784,183,-2.62,0.0,0.8756178021430969,-6.450087266784976e-05,0.0212622378021478,0.2,-1.7796992324292663e-08,0.0,1820.0,0.0002068159999999,0.030390317151614,1,0.0003,5e-05
256.0,0.0,1575,239,376832,184,-2.68,0.0,0.6927995681762695,-6.452839015764766e-05,0.0040690270252525,0.2,2.0081643015146255e-09,0.0,1830.0,0.0002063039999999,0.0611136968072969,1,0.0003,5e-05
256.0,0.0,1585,238,378880,185,-2.54,0.0,0.8710969686508179,-6.689296633339836e-05,0.0008848754223436,0.2,-2.2351741790771484e-08,0.0,1840.0,0.0002057919999999,0.0104846167734649,1,0.0003,5e-05
256.0,0.0,1594,238,380928,186,-2.48,0.0,0.7393544912338257,-7.205573319879477e-05,0.0170929282903671,0.2,-7.398193702101707e-09,0.0,1850.0,0.0002052799999999,0.0314215755788609,1,0.0003,5e-05
256.0,0.0,1603,238,382976,187,-2.54,0.0,0.7638185024261475,-6.461289640355972e-05,0.0123565327376127,0.2,-2.3090979084372523e-08,0.0,1860.0,0.0002047679999999,0.0214276336497277,1,0.0003,5e-05
256.0,0.0,1611,238,385024,188,-2.56,0.0,0.8278031349182129,-6.647896689173649e-05,0.0060630505904555,0.2,-1.4435499906539915e-09,0.0,1870.0,0.0002042559999999,0.034079765813658,1,0.0003,5e-05
256.0,0.0,1620,238,387072,189,-2.42,0.0,0.6876044273376465,-6.744913234797423e-05,0.0031857017893344,0.2,-1.289299689233303e-08,0.0,1880.0,0.0002037439999999,0.0564972458923875,1,0.0003,5e-05
256.0,0.0,1629,238,389120,190,-2.28,0.0,0.7877090573310852,-6.611164071728126e-05,0.0048900777474045,0.2,4.288740456104278e-08,0.0,1890.0,0.0002032319999999,0.027872996914084,1,0.0003,5e-05
256.0,0.0,1638,238,391168,191,-2.26,0.0,0.5404655933380127,-7.235486946228775e-05,0.001319688744843,0.2,-1.0238727554678916e-08,0.0,1900.0,0.0002027199999999,0.0228994734012303,1,0.0003,5e-05
256.0,0.0,1647,238,393216,192,-2.24,0.0,0.5823113322257996,-6.638904815190472e-05,0.0189082976430654,0.2,-1.8451828509569166e-09,0.0,1910.0,0.0002022079999999,0.0307596872939029,1,0.0003,5e-05
256.0,0.0,1655,238,395264,193,-2.42,0.0,0.7442598938941956,-6.760683509128284e-05,0.0053285411559045,0.2,-2.6630004867911342e-08,0.0,1920.0,0.0002016959999999,0.0135446021977259,1,0.0003,5e-05
256.0,0.0,1665,238,397312,194,-2.36,0.0,0.4451753497123718,-7.166559826146112e-05,0.0092846760526299,0.2,-5.977926775813103e-09,0.0,1930.0,0.0002011839999999,0.1247057994478382,1,0.0003,5e-05
256.0,0.0,1676,238,399360,195,-2.42,-1.1641532e-10,0.761817455291748,-8.16450681668357e-05,0.0043617310002446,0.2,-5.952315405011177e-08,0.0,1940.0,0.0002006719999999,0.0222736313615314,1,0.0003,5e-05
256.0,0.0,1685,238,401408,196,-2.28,0.0,0.6201903820037842,-7.81066708441358e-05,0.0091925514861941,0.2,-5.259062163531781e-09,0.0,1950.0,0.0002001599999999,0.0921415521108428,1,0.0003,5e-05
256.0,0.0,1694,238,403456,197,-2.26,-7.4214768e-09,0.8397188782691956,-8.028188212847454e-05,0.0014119913103058,0.2,-1.604523276910186e-07,0.0,1960.0,0.0001996479999999,0.0289193310003611,1,0.0003,5e-05
256.0,0.0,1703,237,405504,198,-2.32,0.0,0.5369853377342224,-8.156324274750659e-05,0.0792291164398193,0.2,-5.0442758947610856e-08,0.0,1970.0,0.0001991359999999,0.08924419056857,1,0.0003,5e-05
256.0,0.0,1713,237,407552,199,-2.36,-2.8230716e-09,0.746894121170044,-7.836529512132984e-05,0.0205420274287462,0.2,-1.95519533008337e-08,0.0,1980.0,0.0001986239999999,0.0234485706412669,1,0.0003,5e-05
256.0,0.0,1722,237,409600,200,-2.3,0.0,0.463893175125122,-8.003212851690478e-05,0.0065250983461737,0.2,7.345806807279587e-09,0.0,1990.0,0.0001981119999999,0.1466862826491706,1,0.0003,5e-05
256.0,0.0,1731,237,411648,201,-2.56,0.0,0.84245765209198,-9.422561324754498e-05,0.0011108020553365,0.2,-4.9726804718375203e-08,0.0,2000.0,0.0001975999999999,0.0233896324250963,1,0.0003,5e-05
256.0,0.0,1740,237,413696,202,-2.62,0.0,0.5548548102378845,-8.261456441687187e-05,0.0664065703749656,0.2,-1.5908153727650643e-08,0.0,2010.0,0.0001970879999999,0.1276305815961677,1,0.0003,5e-05
256.0,0.0,1749,237,415744,203,-2.72,0.0,0.8134793043136597,-7.425262983815629e-05,0.0115114189684391,0.2,1.4901161193847655e-09,0.0,2020.0,0.0001965759999999,0.0437562452614656,1,0.0003,5e-05
256.0,0.0,1759,237,417792,204,-2.68,0.0,0.8069431185722351,-9.347325903945604e-05,0.0978440642356872,0.2,-4.8603396862745285e-09,0.0,2030.0,0.0001960639999999,0.0656674741272581,1,0.0003,5e-05
256.0,0.0,1768,237,419840,205,-2.63,0.0,0.8968905210494995,-8.48270478854829e-05,0.0009126691729761,0.2,-2.0780134946107864e-08,0.0,2040.0,0.000195552,0.0080243335949489,1,0.0003,5e-05
256.0,0.0,1777,237,421888,206,-2.51,7.640335e-05,0.8650366067886353,-6.460318049903436e-05,0.0148093337193131,0.2,-0.0007037190312985,0.000439453125,2050.0,0.0001950399999999,0.0228700903302524,1,0.0003,5e-05
256.0,0.0,1786,237,423936,207,-2.59,0.0,0.4784294366836548,-5.1572146412581786e-05,0.0838900357484817,0.2,-6.402842700481415e-11,0.0,2060.0,0.0001945279999999,0.0971706265059765,1,0.0003,5e-05
256.0,0.0,1795,237,425984,208,-2.59,0.0,0.3170602917671203,-5.242213746896596e-05,0.0744998678565025,0.2,-9.313225746154786e-11,0.0,2070.0,0.0001940159999999,0.2337777192005887,1,0.0003,5e-05
256.0,0.0,1804,237,428032,209,-2.63,0.0,0.8580740690231323,-5.6258680297105455e-05,0.0127822076901793,0.2,-1.686566974967718e-08,0.0,2080.0,0.000193504,0.0207106092158937,1,0.0003,5e-05
256.0,0.0,1813,237,430080,210,-2.59,0.0,0.8237709999084473,-5.9838593278982445e-05,0.0086192358285188,0.2,2.821616362780333e-08,0.0,2090.0,0.0001929919999999,0.011349290144426,1,0.0003,5e-05
256.0,0.0,1822,237,432128,211,-2.73,0.0,0.7586705088615417,-5.696802140846558e-05,0.0038630771450698,0.2,4.889443516731261e-10,0.0,2100.0,0.0001924799999999,0.033306114586594,1,0.0003,5e-05
256.0,0.0,1831,237,434176,212,-2.55,0.0,0.4659823179244995,-5.172547639631375e-05,0.0696542263031005,0.2,2.5611370801925656e-10,0.0,2110.0,0.0001919679999999,0.163682590436656,1,0.0003,5e-05
256.0,0.0,1839,237,436224,213,-2.59,0.0,0.6208166480064392,-4.855282995777088e-05,0.0030366382561624,0.2,-1.7083948478102683e-09,0.0,2120.0,0.0001914559999999,0.0127140539174433,1,0.0003,5e-05
256.0,0.0,1848,237,438272,214,-2.53,0.0,0.908027410507202,-6.170776628096064e-05,0.0107453139498829,0.2,-4.4179614633321765e-09,0.0,2130.0,0.000190944,0.0319090127421077,1,0.0003,5e-05
256.0,0.0,1857,237,440320,215,-2.61,0.0,0.622074544429779,-5.136535482961335e-05,0.0198722071945667,0.2,-1.4028046280145644e-09,0.0,2140.0,0.0001904319999999,0.0488706356743932,1,0.0003,5e-05
256.0,0.0,1866,236,442368,216,-2.61,0.0,0.6748150587081909,-5.377456582209561e-05,0.0090051759034395,0.2,2.7357600629329677e-10,0.0,2150.0,0.0001899199999999,0.0689391113395686,1,0.0003,5e-05
256.0,0.0,1875,236,444416,217,-2.75,0.0,0.7463969588279724,-6.02248331233568e-05,0.0047181630507111,0.2,1.7316779121756552e-09,0.0,2160.0,0.0001894079999999,0.0235345322289504,1,0.0003,5e-05
256.0,0.0,1884,236,446464,218,-2.84,0.0,0.7242900729179382,-5.9509845823413346e-05,0.0073321647942066,0.2,-7.543712854385376e-09,0.0,2170.0,0.0001888959999999,0.055551181048213,1,0.0003,5e-05
256.0,0.0,1892,236,448512,219,-2.82,0.0,0.7502966523170471,-5.604186753771501e-05,0.0147808827459812,0.2,-1.338921720162034e-08,0.0,2180.0,0.0001883839999999,0.0274813276308123,1,0.0003,5e-05
256.0,0.0,1901,236,450560,220,-2.62,0.0,0.8092153072357178,-5.767303500761045e-05,0.0016913579311221,0.2,-2.331507857888937e-08,0.0,2190.0,0.0001878719999999,0.0164248205670446,1,0.0003,5e-05
256.0,0.0,1910,236,452608,221,-2.72,0.0,0.7201468348503113,-5.536246494557418e-05,0.0037777810357511,0.2,1.32131390273571e-09,0.0,2200.0,0.0001873599999999,0.0369897518372454,1,0.0003,5e-05
256.0,0.0,1918,236,454656,222,-2.78,0.0,0.6842851638793945,-5.207417912060919e-05,0.0060681346803903,0.2,-2.741580829024315e-09,0.0,2210.0,0.0001868479999999,0.0341817446489585,1,0.0003,5e-05
256.0,0.0,1927,236,456704,223,-2.88,0.0,0.8376508951187134,-6.002916102261224e-05,0.003630096791312,0.2,-9.42964106798172e-10,0.0,2220.0,0.0001863359999999,0.0213238993339473,1,0.0003,5e-05
256.0,0.0,1936,236,458752,224,-2.78,0.0,0.7096599340438843,-5.850110092069372e-05,0.0162849705666303,0.2,-1.0880467016249896e-08,0.0,2230.0,0.0001858239999999,0.0432835372455883,1,0.0003,5e-05
256.0,0.0,1945,236,460800,225,-2.86,0.0,0.6853206157684326,-5.5259059172385606e-05,0.0098969405516982,0.2,1.1146767064929008e-09,0.0,2240.0,0.0001853119999999,0.0443218151805922,1,0.0003,5e-05
256.0,0.0,1954,236,462848,226,-2.82,0.0,0.7446997165679932,-6.335150101222098e-05,0.0466293320059776,0.2,5.704350769519805e-10,0.0,2250.0,0.0001847999999999,0.0680707200968754,1,0.0003,5e-05
256.0,0.0,1963,236,464896,227,-2.76,0.0,0.6192851066589355,-6.347383869069745e-05,0.0153666408732533,0.2,-1.0244548320770262e-09,0.0,2260.0,0.0001842879999999,0.0795045421124086,1,0.0003,5e-05
256.0,0.0,1972,236,466944,228,-2.66,0.0,0.7434816956520081,-5.671486633218592e-05,0.0051033627241849,0.2,2.2206222638487815e-09,0.0,2270.0,0.0001837759999999,0.0284175610902821,1,0.0003,5e-05
256.0,0.0,1981,236,468992,229,-2.66,0.0,0.6328061819076538,-5.867791469427175e-05,0.0037747356109321,0.2,5.948822945356369e-09,0.0,2280.0,0.0001832639999999,0.0129404301846079,1,0.0003,5e-05
256.0,0.0,1989,236,471040,230,-2.58,0.0,0.5511132478713989,-6.43052687337331e-05,0.0631612464785575,0.2,1.162406988441944e-08,0.0,2290.0,0.0001827519999999,0.0705259666283382,1,0.0003,5e-05
256.0,0.0,2000,236,473088,231,-2.58,0.0,0.7624905705451965,-6.291635054367362e-05,0.0101172067224979,0.2,-1.964508555829525e-09,0.0,2300.0,0.0001822399999999,0.0298238494986435,1,0.0003,5e-05
256.0,0.0,2010,236,475136,232,-2.58,0.0,0.7216396331787109,-5.6563108682894383e-05,0.007913545705378,0.2,-6.309710443019867e-09,0.0,2310.0,0.0001817279999999,0.0149418024859187,1,0.0003,5e-05
256.0,0.0,2019,236,477184,233,-2.66,0.0,0.7428078651428223,-6.24639360466972e-05,0.0054329107515513,0.2,-1.3374665286391974e-08,0.0,2320.0,0.0001812159999999,0.0204026799423445,1,0.0003,5e-05
256.0,0.0,2028,236,479232,234,-2.76,0.0,0.3868836760520935,-6.0331085887810334e-05,0.0272477082908153,0.2,1.2863893061876298e-09,0.0,2330.0,0.0001807039999999,0.1867671817017253,1,0.0003,5e-05
256.0,0.0,2036,236,481280,235,-2.6,0.0,0.6173578500747681,-5.505449930751638e-05,0.0044491179287433,0.2,-2.031447365880012e-09,0.0,2340.0,0.0001801919999999,0.1027824431002955,1,0.0003,5e-05
256.0,0.0,2046,236,483328,236,-2.48,0.0,0.8343981504440308,-6.597983074243529e-05,0.0116836028173565,0.2,-2.3281609173864128e-08,0.0,2350.0,0.00017968,0.0221393358820932,1,0.0003,5e-05
256.0,0.0,2055,236,485376,237,-2.52,0.0,0.1744422912597656,-6.540941503772047e-05,0.0256980825215578,0.2,-7.689232006669044e-09,0.0,2360.0,0.0001791679999999,0.0453817552115651,1,0.0003,5e-05
256.0,0.0,2064,236,487424,238,-2.4,0.0,0.7085365056991577,-6.367553123709513e-05,0.0393180809915065,0.2,-7.770722731947899e-10,0.0,2370.0,0.0001786559999999,0.0258511219733918,1,0.0003,5e-05
256.0,0.0,2073,236,489472,239,-2.52,0.0,0.5464602708816528,-6.603673664358211e-05,0.0727536529302597,0.2,1.6763806343078612e-09,0.0,2380.0,0.0001781439999999,0.0793819327664095,1,0.0003,5e-05
256.0,0.0,2082,236,491520,240,-2.66,0.0,0.6188843846321106,-6.787882739445195e-05,0.0498056523501873,0.2,-4.074536263942718e-09,0.0,2390.0,0.0001776319999999,0.1025943671789718,1,0.0003,5e-05
256.0,0.0,2090,236,493568,241,-2.76,0.0,0.6593846082687378,-5.83190922952781e-05,0.1306060254573822,0.2,5.471520125865935e-10,0.0,2400.0,0.0001771199999999,0.1271872145764064,1,0.0003,5e-05
256.0,0.0,2099,236,495616,242,-2.74,0.0,0.7548673152923584,-6.505008177555282e-05,0.0098989969119429,0.2,-4.569301381707191e-10,0.0,2410.0,0.0001766079999999,0.0220236069595557,1,0.0003,5e-05
256.0,0.0,2108,236,497664,243,-2.82,0.0,0.6911656260490417,-6.000590883559198e-05,0.0004589790478348,0.2,-5.54427970200777e-09,0.0,2420.0,0.0001760959999999,0.0783816935829236,1,0.0003,5e-05
256.0,0.0,2117,236,499712,244,-2.82,0.0,0.5954428911209106,-6.533230107379495e-05,0.0071906759403645,0.2,9.807990863919259e-10,0.0,2430.0,0.0001755839999999,0.0528165788397018,1,0.0003,5e-05
